title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
"® Comparative effectiveness of ultra-brief, IPT-a based crisis intervention for suicidal children and adolescents","Adini-Spigelman E, Gvion Y, Haruvi Catalan L, Barzilay S, Apter A, Brunstein Klomek A",Arch. Suicide Res.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,204,203,2025-09-06T21:15:41.659008
® Correlation analysis and gender differences of cognitive function based on mini-mental state examination (MMSE) and suicidal tendency in patients with schizophrenia,"Zhu Q, Zhang XY",BMC Psychiatry,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,205,204,2025-09-06T21:15:41.659008
"® Defining and characterising the leading environmental risk factors in UK drownings: an expert-led consensus statement using a modified Delphi method [conference abstract #303] - Johnston N, Dawes P, Dennison-Wilkins L, Hills SP, Hunt IM, Barwood MJ<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Demand-driven design of bicycle infrastructure networks for improved urban bikeability","Steinacker C, Storch DM, Timme M, Schröder M",Nat. Comput. Sci.,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,206,205,2025-09-06T21:15:41.659008
"® Effectiveness of road safety interventions: an evidence and gap map - Goel R, Tiwari G, Varghese M, Bhalla K, Agrawal G, Saini G, Jha A, John D, Saran A, White H, Mohan D. Campbell Syst. Rev. 2024; 20(1): e1367. Effects of traffic clutter and road type on road hazard detection","Peel MA, Tigue MB, Amores KA, Palmer EM",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,208,207,2025-09-06T21:15:41.659008
"® Exploration on terrorism, ecological footprint and environmental sustainability in countries with the most terrorism antecedent: accessing evidence from panel Fourier analysis","Kılıç C, Soyyiğit S, Bayar Y, Bekun FV",Heliyon,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,210,209,2025-09-06T21:15:41.659008
® Feedback mechanism for blind and visually impaired: a review,"Bastola A, Gluck A, Brinkley J",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,211,210,2025-09-06T21:15:41.659008
"® Gender-based violence in the context of armed conflict in Northern Ethiopia - Tewabe DS, Azage M, Wubetu GY, Fenta SA, Worke MD, Asres AM, Getnet WA, Kassie GG, Menber Y, Munea AM, Zeru T, Bekele SA, Abdulahi SO, Adamne TB, Belete HD, Beyene BB, Abte M, Mersha TB, Dadi AF, Enquobahrie DA, Frissa SM, Geda YE. Confl. Health 2024; 18(1): e1. General knowledge and attitudes about safety and emergency evacuation: the case of a higher education institution","Carvalhais C, Dias R, Costa C, Silva MV",Safety (Basel),2024,https://www.safetylit.org/week/2024/240114.pdf,240114,212,211,2025-09-06T21:15:41.659008
® Impact of central vision loss on eye movements and time-to-contact judgments,"Cloutier M, DeLucia PR",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,213,212,2025-09-06T21:15:41.659008
"® Indonesian drowning prevention interventions, a review: protecting vulnerable populations across the nation [conference abstract #293] - Cenderadewi M, Devine S, Franklin RC<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Influence of road and rider characteristics on durability of motorcycles","Haerian A, Öztürk K, Liebich R",Int. J. Veh. Syst. Model. Test.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,214,213,2025-09-06T21:15:41.659008
® Macro data analysis on situations under which pedal misapplication accidents occur,"Kato Y, Miyazaki I, Abe A, Sekine M",Trans. Soc. Automot. Eng. Jpn.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,216,215,2025-09-06T21:15:41.659008
"® Modeling the relationship between firearm restrictions, Medicaid expansion, and political partisanship with pediatric firearm mortality costs","Paul M, Kahan A, Coakley BA",J. Pediatr. Surg.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,217,216,2025-09-06T21:15:41.659008
"® Online racial discrimination, suicidal ideation, and traumatic stress in a national sample of Black adolescents","Tynes BM, Maxie-Moreman A, Hoang TMH, Willis HA, English D",JAMA Psychiatry,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,218,217,2025-09-06T21:15:41.659008
® Policing in the age of the gun,"Del Pozo B, Friedman B",N. Y. Univ. Law Rev.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,219,218,2025-09-06T21:15:41.659008
® Prevalence of violence against women living in rural areas and associated factors: a cross- sectional study based on the 2019 National Health Survey,"Stochero L, Pinto LW",Cien. Saude Colet.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,220,219,2025-09-06T21:15:41.659008
"® Progress and challenges in developing medical countermeasures for chemical, biological, radiological, and nuclear threat agents (special issue on medical countermeasures - commentary)",Reddy DS,J. Pharmacol. Exp. Ther.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,221,220,2025-09-06T21:15:41.659008
® Research on service braking control strategy for heavy-duty truck on long downhill based on genetic algorithm,"Shi P, Yu Q, Zhao X, Liu P, Huang R",Int. J. Veh. Des.,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,223,222,2025-09-06T21:15:41.659008
"® Scuba diving fatalities in Australia - an overview [conference abstract #299] - Lippmann JM<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Self-reported intimate partner violence among men who have sex with men at an urban Australian sexual health clinic","Boots G, Crozier B, Popovic G, McNulty A",Sex. Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,224,223,2025-09-06T21:15:41.659008
"® Sports fans, wagering, and concussion knowledge: implications for injury nondisclosure","Sullivan KA, Jaganathan KS, Kinmond S",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,225,224,2025-09-06T21:15:41.659008
® The effectiveness of mental health interventions involving non-specialists and digital technology in low-and middle-income countries - a systematic review,"Mudiyanselage KWW, De Santis KK, Jörg F, Saleem M, Stewart R, Zeeb H, Busse H",BMC Public Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,227,226,2025-09-06T21:15:41.659008
® The moderating role of moral injury on the neurocircuitry of trauma-related dysfunction,Harnett NG,Biol. Psychiatry Cogn. Neurosci. Neuroimaging,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,228,227,2025-09-06T21:15:41.659008
® Thoughts of self-harm in adolescents: relationship with violence in the Dominican Republic,"Badger K, Baez Caraballo P, Gibbs A, Messina L, Halpern M, Amesty S",PLOS Glob. Public Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,229,228,2025-09-06T21:15:41.659008
® Understanding comorbidity between non-suicidal self-injury and depressive symptoms in a clinical sample of adolescents: a network analysis,"Niu S, Yin X, Pan B, Chen H, Dai C, Tong C, Chen F, Feng X",Neuropsychiatr. Dis. Treat.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,230,229,2025-09-06T21:15:41.659008
® What is the injury incidence and profile in professional male ice hockey? A systematic review,"Cattaneo M, Ramponi C, Thorborg K",Int. J. Sports Phys. Ther.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,231,230,2025-09-06T21:15:41.659008
® A cross-sectional study examining Nigerian footballers' knowledge and attitudes towards sport-related concussion and associated contextual factors - CORRIGENDUM,"Olanrewaju O, Rashid H, Dobbin N",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,232,231,2025-09-06T21:15:41.659008
® Accidental ingestion of multiple magnetic beads by children and their impact on the gastrointestinal tract: a single-center study,"Li XL, Zhang QM, Lu SY, Liu TT, Li SL, Chen L, Xie FN, Wang L, Zhang CH, Wang DY, Huang LM",BMC Pediatr.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,233,232,2025-09-06T21:15:41.659008
® Assessing public opinion regarding appropriate responses to would-be mass shooters: applying a balanced justice framework,"Sloas LB, Cesar G",J. Interpers. Violence,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,234,233,2025-09-06T21:15:41.659008
"® Bullying and physical violence and their association with handgun carrying among youth growing up in rural areas - Ellyson AM, Gause E, Lyons VH, Schleimer JP, Dalve K, Kuklinski MR, Oesterle S, Weybright EH, Rowhani-Rahbar A. Prev. Med. 2023; 167: e107416. Burden of drowning in WHO's European Region - epidemiology and opportunities for scaling up intersectoral prevention [conference abstract #287] - Passmore J<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Case study analysis of near miss events: a misstep and a trip","Stephens B, Cuoco M",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,235,234,2025-09-06T21:15:41.659008
® Effects of traffic clutter and road type on road hazard detection,"Peel MA, Tigue MB, Amores KA, Palmer EM",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,238,237,2025-09-06T21:15:41.659008
"® Experts' evaluations and opinions concerning deployment of connected and autonomous vehicles - Han T, Hung YH, Bell MR, Hayes LG, Chen Y, Zhang J, Feng Y, Proctor RW. Proc. Hum. Factors Ergon. Soc. Annu. Meet. 2023; 67(1): 1724-1725. Exploratory analysis of automated vehicle crashes using an NLP pipeline","Sharma A, Du N",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,239,238,2025-09-06T21:15:41.659008
® Fire detection model of wildland-urban interface based on YOLOv5s,"Wang Z, Li X, Yang D, Liu D",China Saf. Sci. J.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,240,239,2025-09-06T21:15:41.659008
"® Is legal recreational cannabis associated with cannabis use during pregnancy, beliefs about safety, and perceived community stigma?","Raifman S, Biggs MA, Rocca C, Roberts SCM",Drug Alcohol Depend.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,242,241,2025-09-06T21:15:41.659008
"® Priorities to advance water safety and drowning prevention among high-risk and yet hard to reach communities in Uganda: a community needs assessment [conference abstract #292] - Biribawa C, Kalanzi M<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Private car ownership in presence of shared autonomous vehicles, case of Tehran","Mamdoohi AR, Fallahpour MR, Abbasi M, Tari MZ",Trans. Transp. Sci.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,244,243,2025-09-06T21:15:41.659008
® Recursive Bayesian estimation search with environmental constraints and psychological beliefs and biases,"Hechinger MR, Howell SC, Le TM, Thomas RP",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,245,244,2025-09-06T21:15:41.659008
® Sexual violence in nightlife and positive bystander intervention in an English city,"Quigg Z, Bates R, Butler N, Smith C, Wilson C, Atkinson A, Bellis MA",BMC Public Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,246,245,2025-09-06T21:15:41.659008
® The cognitive load - productivity tradeoff in task switching,"Chis M, Li H, Zheng K, Lewis M, Hughes D, Sycara K",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,247,246,2025-09-06T21:15:41.659008
® Trajectory guidance for connected human-driving vehicles through the interactions between drivers and roadside units,"Cai P, Lu G",J. Transp. Eng. A: Systems,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,248,247,2025-09-06T21:15:41.659008
"® Bullying and physical violence and their association with handgun carrying among youth growing up in rural areas - Ellyson AM, Gause E, Lyons VH, Schleimer JP, Dalve K, Kuklinski MR, Oesterle S, Weybright EH, Rowhani-Rahbar A. Prev. Med. 2023; 167: e107416. Drowning prevention solutions for Iranian nomadic tribes during their seasonal migrations [conference abstract #301] - Moallem AK<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Examining factors affecting driver injury severity in speeding-related crashes: a comparative study across driver age groups","Se C, Champahom T, Jomnonkwao S, Ratanavaraha V",Int. J. Inj. Control Safe. Promot.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,249,248,2025-09-06T21:15:41.659008
® Nature-based solutions to wildfires in rural landscapes of Southern Europe: let's be fire-smart!,"Regos A, Pais S, Campos JC, Lecina-Diaz J",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,250,249,2025-09-06T21:15:41.659008
"® Association between child abuse, depression, and school bullying among Chinese secondary school students","Liu L, Wang X, Chen B, Chui WH, Wang X",Int. J. Environ. Res. Public Health,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,251,250,2025-09-06T21:15:41.659008
"® Effectiveness of a cannabis prevention program in school: results of a randomized prospective study - Isensee B, Neumann C, Goecke M, Hanewinkel R. Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz 2024; ePub(ePub): ePub. Elevating and expanding school counselors' roles and voices in the prevention of school violence","Ellington B, Dunbar A, Wachter-Morris C",Prof. Sch. Couns.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,252,251,2025-09-06T21:15:41.659008
® The association between concussions and vaping among a nationally representative sample of U.S. adolescents,"Leal WE, Boccio CM",Addict. Res. Theory,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,253,252,2025-09-06T21:15:41.659008
"® Built environment and crash severity in school surroundings: a study of Porto Alegre, Brazil","Batistela Torres T, Tessele Nodari C, Larrañaga AM",Lat. Am. Transp. Stud.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,255,254,2025-09-06T21:15:41.659008
"® Is trust a belief, observation, or state: results from an active inference analysis of driver- automation transitions of control","Wei R, McDonald AD, Garcia A, Mehta RK",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,259,258,2025-09-06T21:15:41.659008
"® Proof of concept for a data-driven VR spatial disorientation training tool for Navy pilots - Erickson I, Hidalgo M, Reynolds J, Ficke C, Krumholtz V, Drucker J, Blacker KJ, Pettijohn KA, Burcal CJ. Proc. Hum. Factors Ergon. Soc. Annu. Meet. 2023; 67(1): 1350-1355. Proposal of ACT-R cognitive modeling method for Stroop Task based on quantitative prediction of mental workload","Oh H, Yun Y, Myung R",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,260,259,2025-09-06T21:15:41.659008
® Vestibular syncope,"Choi JY, Lee ES, Kim JS",Curr. Opin. Neurol.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,262,261,2025-09-06T21:15:41.659008
"® Homoprejudiced violence experiences and high-risk sexual behaviors among Chinese men who have sex with men: depression severity and recreational drug usage as potential mediators - Yan X, Ni Y, Lu Y, Wang Q, Tang W, Tan RKJ, Tucker JD, Hall BJ, Baral S, Song H, Zhou Y, Wu D. Arch. Sex. Behav. 2024; ePub(ePub): ePub. Indonesian drowning prevention interventions, a review: protecting vulnerable populations across the nation [conference abstract #293] - Cenderadewi M, Devine S, Franklin RC<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, International legal framework on human trafficking and criminal liability on traffickers",Nwala P,Wukari Int. Stud. J.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,264,263,2025-09-06T21:15:41.659008
"® Priorities to advance water safety and drowning prevention among high-risk and yet hard to reach communities in Uganda: a community needs assessment [conference abstract #292] - Biribawa C, Kalanzi M<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, QuickStats: Percentage* of children and adolescents aged 5-17 years who had been the victim of violence or witnessed violence in their neighborhood,(†) by disability status(§) and age group - National Health Interview Survey, United States, 2022(¶)","Weeks JD, Elgaddal N",MMWR Morb. Mortal. Wkly. Rep.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,265,264,2025-09-06T21:15:41.659008
"® Suicide and Self-Harm 25-Year fatal workplace suicide trends in North Carolina: 1992-2017 - Martin CL, Richey M, Richardson DB, Nocera M, Cantrell J, McClure ES, Martin AT, Marshall SW, Ranapurwala SI. Am. J. Ind. Med. 2024; ePub(ePub): ePub. A Germany-wide survey of caregiving professionals on climate change and mental health of children and adolescents - factors influencing their relevance rating of extreme weather event associated mental health impairments - Hieronimi A, O'Reilly F, Schneider M, Wermuth I, Schulte-Körne G, Lagally L, Böse-O'Reilly S, Danay E. BMC Public Health 2024; 24(1): e120. A randomized control trial of a digital health tool for safer firearm and medication storage for patients with suicide risk - Boggs JM, Quintana LAM, Beck A, Clarke CL, Richardson L, Conley A, Buckingham ET, Richards JE, Betz ME. Prev. Sci. 2024; ePub(ePub): ePub. A retrospective case review of young people referred for paediatric critical care transport following self-harm or a suicide attempt, 2015-2022 [letter] - Borkett-Jones C, Thakur N, Roy P, Clayton-Payne A, Erdunast A, Wilkinson S, Mehta H, Jones AJ. Arch. Dis. Child. 2024; ePub(ePub): ePub. Accounting for diversity in the treatment of suicide and self-injury: a systematic review of the past 50 years of randomized controlled trials - Maria Guzmán EM, LeDuc MK, Cha CB, Goger P, Ng MY, Huang X, Ribeiro JD, Fox KR. Suicide Life Threat. Behav. 2024; ePub(ePub): ePub. Addressing help-seeking, stigma and risk factors for suicidality in secondary schools: short- term and mid-term effects of the HEYLiFE suicide prevention program in a randomized controlled trial","Grosselli L, Knappe S, Baumgärtel J, Lewitzka U, Hoyer J",BMC Public Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,266,265,2025-09-06T21:15:41.659008
"® An exploratory qualitative analysis of the Stanford-Templeton convenings on Islam and suicide - Awaad R, Quadri Y, Sifat M, Elzamzamy K, Suleiman K, Rehman O, Husain A, Abdelrehim A, Rushdi R, Belanger CC, Hill TD, Koenig HG. J. Relig. Health 2024; ePub(ePub): ePub. Analysis of drowning fatalities in the Vistula River in years 2011-2020 in the Lesser Poland Voivodeship","Armatys M, Ciuruś J, Grochal N, Leśniak M, Konopka T",Arch. Med. Sadowej Kryminol.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,267,266,2025-09-06T21:15:41.659008
® Beyond the surface: teachers' perceptions and experiences in cases of non-suicidal self-injury among high school students,"Elyoseph Z, Levkovich I",Omega (Westport),2024,https://www.safetylit.org/week/2024/240114.pdf,240114,268,267,2025-09-06T21:15:41.659008
® Connecting psychosocial and personality characteristics with mental health outcomes. an Italian co-twin control study,"Fagnani C, Gigantesco A, Giacomini G, Medda E",Prev. Med. Rep.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,269,268,2025-09-06T21:15:41.659008
® Economic activity and suicides: causal evidence from macroeconomic shocks in England and Wales,"Lepori GM, Morgan S, Assarian BA, Mishra T",Soc. Sci. Med.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,270,269,2025-09-06T21:15:41.659008
® From magical thinking to suicide: understanding emergency physicians' psychological struggle,Iserson KV,Am. J. Emerg. Med.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,271,270,2025-09-06T21:15:41.659008
"® Incidence of suicidal ideation in a civil servants cohort during the COVID-19 pandemic in Brazil: insights from the ELSA-Brasil study - Bacchi P, Suen P, Fatori D, Razza LB, Afonso L, Klein I, Cavendish B, Moreno ML, Santos IS, Benseñor I, Lotufo P, Brunoni AR. Trends in psychiatry and psychotherapy 2024; ePub(ePub): ePub. Is late-onset suicidal behavior a distinct subtype?","Szanto K, Szucs A, Kenneally LB, Galfalvy HC",Am. J. Geriatr. Psychiatry,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,272,271,2025-09-06T21:15:41.659008
"® Reduced attentional control in individuals with a history of suicide attempts compared to those with suicidal ideation: results from a systematic review and meta-analysis - Escobar LE, Liew M, Yirdong F, Mandelos KP, Ferraro-Diglio SR, Abraham BM, Polanco-Roman L, Benau EM. J. Affect. Disord. 2023; ePub(ePub): ePub. Relations between discrimination, rejection sensitivity, negative affect, and decrements in problem-solving ability following social rejection: an experimental investigation","López RJ, Esposito-Smythers C, Defayette AB, Harris KM, Seibel L, Whitmyre ED",Suicide Life Threat. Behav.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,274,273,2025-09-06T21:15:41.659008
® Suicide-related cognitions and emotional bias performance in a community sample,"McManimen SL, Hay J, Long C, Bryan CJ, Aase DM",J. Affect. Disord.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,275,274,2025-09-06T21:15:41.659008
® A 'network of understanding and compassion': a qualitative study of survivor perspectives on unmet needs after traumatic brain injury (TBI) in regional communities,"Hennessy MJ, Sullivan KA",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,277,276,2025-09-06T21:15:41.659008
"® Genetic diversity drives extreme responses to traumatic brain injury and post-traumatic epilepsy - Shannon T, Cotter C, Fitzgerald J, Houle S, Levine N, Shen Y, Rajjoub N, Dobres S, Iyer S, Xenakis J, Lynch R, de Villena FPM, Kokiko-Cochran O, Gu B. Exp. Neurol. 2024; ePub(ePub): ePub. Hair fixative traces on footwear - establishing a link between footwear and the victim's hair after kicks to the head","Liechti JM, Lory M",Forensic Sci. Int.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,278,277,2025-09-06T21:15:41.659008
® A method for analysing the lateral stability of wheeled farm tractors by obstacles on slopes,"Han J, Wang Y, Sun C",Int. J. Veh. Des.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,280,279,2025-09-06T21:15:41.659008
"® Challenges in promoting bike-bus integration in developing countries: case study of Fortaleza, Brazil","Siqueira MF, Lopes AS, Costa TB, Loureiro CFG",Lat. Am. Transp. Stud.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,283,282,2025-09-06T21:15:41.659008
® Copula-BN based risk assessment methodology of marine ship collisions,"Li X, Fu Y, Liu Y, Han Z, Zhang R",China Saf. Sci. J.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,284,283,2025-09-06T21:15:41.659008
® Driving safety of articulated vehicle on a typical interchange,"Luo S, Chen G, Xu J",Int. J. Veh. Safety,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,285,284,2025-09-06T21:15:41.659008
"® Evaluating the impacts of different exit strategies of emergency vehicle preemption on arterial signal coordination: a case study in reno, nevada","Xu J, Tian Z, Wang A",J. Transp. Eng. A: Systems,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,286,285,2025-09-06T21:15:41.659008
® Exploring the timing of disengagement from nondriving related tasks in scheduled takeovers with pre-alerts: an analysis of takeover-related measures,"Bai J, Sun X, Cao S, Wang Q, Wu J",Hum. Factors,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,287,286,2025-09-06T21:15:41.659008
"® Impacts of the COVID-19 pandemic on aquatic-related activities and water safety knowledge within the general Victorian population [conference abstract #302] - Kiss B, Calverley HLM, Strugnell G, Matthews BL<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Improved speed control strategy for mixed traffic flow considering roadside unit","Hao W, Rong D, Zhang Z, Byon YJ, Tian D",J. Transp. Eng. A: Systems,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,289,288,2025-09-06T21:15:41.659008
® Passenger muscle responses in emergency braking events with reclined seating,"Ren L, Kang Y, Tan Z, Jiang C, Hu Y",Sci. Rep.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,291,290,2025-09-06T21:15:41.659008
"® Proof of concept for a data-driven VR spatial disorientation training tool for Navy pilots - Erickson I, Hidalgo M, Reynolds J, Ficke C, Krumholtz V, Drucker J, Blacker KJ, Pettijohn KA, Burcal CJ. Proc. Hum. Factors Ergon. Soc. Annu. Meet. 2023; 67(1): 1350-1355. Psychosocial risk and work decisions of transport workers: a study","Mościcka-Teske A, Sadłowska-Wrzesińska J, Gajsek B, Stachowiak A",J. Sustain. Devel. Transp. Logistics,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,292,291,2025-09-06T21:15:41.659008
® Research on test scenarios of AEB pedestrian system based on knowledge and accident data,"Qian Y, Qiu Y, Xiao L, Hu W, Dong H",Int. J. Veh. Safety,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,293,292,2025-09-06T21:15:41.659008
® Study on the methods to damp the vehicle motion at high speeds,"Minakawa M, Shibahata Y, Yamamoto M, Kano Y, Yamakado M, Abe M",Trans. Soc. Automot. Eng. Jpn.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,294,293,2025-09-06T21:15:41.659008
"® A randomized control trial of a digital health tool for safer firearm and medication storage for patients with suicide risk - Boggs JM, Quintana LAM, Beck A, Clarke CL, Richardson L, Conley A, Buckingham ET, Richards JE, Betz ME. Prev. Sci. 2024; ePub(ePub): ePub. A solider and a victim: masculinity, violence, and incels celebration of December 6th","Halpin M, Preston K, Lockyer D, Maguire F",Can. Rev. Sociol.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,296,295,2025-09-06T21:15:41.659008
"® APPS-S: a tool for measuring the attitudes toward prostitution and women in prostitution in the Spanish population - Terol-Cantero MC, Martin-Aragón Gelabert M, Vázquez Rodríguez C, Velikova Dimitrova M, Navarro Ríos MJ, Manchón López J. Violence Against Women 2024; ePub(ePub): ePub. Assessing awareness, knowledge, and attitude of Saudi mothers regarding shaken baby syndrome in the eastern province of Saudi Arabia: a cross-sectional prospective study","Alghanim FF, Almubayedh TA, Alseba Z",Cureus,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,297,296,2025-09-06T21:15:41.659008
® Black college students' perceptions and conceptualizations of intimate partner violence,"Hall NM, Dyson YD, Minor KA, Jones JM",J. Aggression Maltreat. Trauma,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,298,297,2025-09-06T21:15:41.659008
® Child trafficking: what school nurses need to know,"Peck JL, Rigby KB, Hettenhaus KP, King KY",NASN Sch. Nurse,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,299,298,2025-09-06T21:15:41.659008
® Correction: Participatory approaches and methods in gender equality and gender-based violence research with refugees and internally displaced populations: a scoping review,"Lokot M, Hartman E, Hashmi I",Confl. Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,300,299,2025-09-06T21:15:41.659008
® Information sharing between the dental healthcare and child welfare services regarding child maltreatment-a repeated cross-sectional study in Norway,"Åstrøm AN, Berge KG, Birungi N, Brattabø IV",Int. J. Paediatr. Dent.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,303,302,2025-09-06T21:15:41.659008
"® Manifestations of cruel, inhuman types of behavior and torture of Ukrainian military who died in captivity - Gunas M, Mishalov V, Voroshilov K, Petroshak O, Khyzhniak V, Makarenko O, Morgun A, Gunas V, Perebetiuk A. Leg. Med. (Elsevier) 2024; 67: e102395. Marital rape in India: need for criminalization",Mehrotra A,Indian J. Criminol.,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,304,303,2025-09-06T21:15:41.659008
"® Personality traits and workplace bullying among contract trainee doctors in Malaysia - Ismail H, Dawam D, Muhd Aris NA, Yew SQ, Ahmad H, David CCH, Baharudin MH, Huam ZS, Jamaludin HH. Heliyon 2024; 10(1): e23625. Physical and psychosocial challenges of people with gender dysphoria: a content analysis study","Ghiasi Z, Khazaei F, Khosravi M, Rezaee N",BMC Public Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,305,304,2025-09-06T21:15:41.659008
® Profiling offenders and victims of child sexual abuse materials (CSAM) in India,"Arumugham S, Shekhar B",Indian J. Criminol.,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,306,305,2025-09-06T21:15:41.659008
